id,created_at,text,retweet_count,tweet.retweeted
850293223079542784,2017-04-07 10:24:36,The LSH/HELLS homolog Irc5 contributes to cohesin association with chromatin in yeast. https://t.co/r1ww070QAt,0,False
850293219543928832,2017-04-07 10:24:35,DNA Topoisomerase II modulates acetyl-regulation of cohesin-mediated chromosome dynamics. https://t.co/8CvGkuoDdw,1,False
849925297637998593,2017-04-06 10:02:36,Open and Closed Questions about Open and Closed SMC. https://t.co/DGwqTigD3K,0,False
849206934381121536,2017-04-04 10:28:05,The human Cranio Facial Development Protein 1 (Cfdp1) gene encodes a protein required for the maintenance of… https://t.co/PEjrLgYkM5,0,False
849201900717096960,2017-04-04 10:08:05,"The haploinsufficient tumor suppressor, CUX1, acts as an analog transcriptional regulator that controls target… https://t.co/lM3Vfgnb5a",0,False
849201896677978113,2017-04-04 10:08:04,ERCC1-XPF cooperates with CTCF and cohesin to facilitate the developmental silencing of imprinted genes. https://t.co/rExgWyWOZ3,2,False
848475993945788416,2017-04-02 10:03:35,RNA immunoprecipitation identifies novel targets of DAZL in human foetal ovary. https://t.co/AL54QN2YYj,1,False
847392728434458624,2017-03-30 10:19:04,Downregulated stromal antigen 2 expression in de novo acute myeloid leukemia patients. https://t.co/whbV0kP126,0,False
846669096145993728,2017-03-28 10:23:37,Pds5 Regulates Sister-Chromatid Cohesion and Chromosome Bi-orientation through a Conserved Protein Interaction… https://t.co/w9EZVQnsff,0,False
846669089003089920,2017-03-28 10:23:35,The N-Terminal Non-Kinase-Domain-Mediated Binding of Haspin to Pds5B Protects Centromeric Cohesion in Mitosis. https://t.co/jdKgt4X3cD,0,False
845907693478985728,2017-03-26 07:58:04,Roles of Budding Yeast Hrr25 in Recombination and Sporulation. https://t.co/wYjYfysRUm,0,False
844159052393271296,2017-03-21 12:09:36,Cohesin and Condensin. Methods and Protocols. https://t.co/qYTk3cF1Sc,0,False
844132246051205120,2017-03-21 10:23:05,Cohesin and Condensin. Methods and Protocols. https://t.co/sdsUoChnxa,0,False
843063569511997440,2017-03-18 11:36:32,SMC5/6 is required for the formation of segregation-competent bivalent chromosomes during meiosis I in mouse… https://t.co/PzdYOhAKkf,0,False
843045342320844800,2017-03-18 10:24:07,SMC5/6 is required for the formation of segregation-competent bivalent chromosomes during meiosis I in mouse… https://t.co/CRAgrObQYd,0,False
842691757418602496,2017-03-17 10:59:06,An SMC-like protein binds and regulates Caenorhabditis elegans condensins. https://t.co/NwltoECJKP,0,False
842691752037244928,2017-03-17 10:59:04,NCAPH plays important roles in human colon cancer. https://t.co/oG7Lg14zyM,0,False
842320806306709504,2017-03-16 10:25:04,"De novo loss-of-function variants in STAG2 are associated with developmental delay, microcephaly, and congenital… https://t.co/AMROMYD3IQ",1,False
842320804331184128,2017-03-16 10:25:03,Structural Basis of Eco1-Mediated Cohesin Acetylation. https://t.co/mdZQxxjALY,0,False
841594268636524544,2017-03-14 10:18:04,Overall Shapes of the SMC-ScpAB Complex Are Determined by Balance between Constraint and Relaxation of Its… https://t.co/A07Oa6aAvU,0,False
839075805468635136,2017-03-07 11:30:35,Cryo-EM structure of a metazoan separase-securin complex at near-atomic resolution. https://t.co/ji56lrN1K9,0,False
839075803895742464,2017-03-07 11:30:35,Distinct Roles of Brd2 and Brd4 in Potentiating the Transcriptional Program for Th17 Cell Differentiation. https://t.co/rxVQdGFke1,0,False
837620338250788864,2017-03-03 11:07:05,"Chromatin states shape insertion profiles of the piggyBac, Tol2 and Sleeping Beauty transposons and murine leukemia… https://t.co/DhB8t53z4r",0,False
836532688605478912,2017-02-28 11:05:09,Ectopic expression of meiotic cohesin RAD21L promotes adjacency of homologous chromosomes in somatic cells. https://t.co/UDmGoBqO38,0,False
836532682708262912,2017-02-28 11:05:08,Tuned SMC Arms Drive Chromosomal Loading of Prokaryotic Condensin. https://t.co/fC0Zu3zhAs,0,False
836531537927520256,2017-02-28 11:00:35,Tuned SMC Arms Drive Chromosomal Loading of Prokaryotic Condensin. https://t.co/5FUWsIXoCG,0,False
835965167280275459,2017-02-26 21:30:02,Resolving complex chromosome structures during meiosis: versatile deployment of Smc5/6. https://t.co/Hjp574Tb6r,0,False
834359095373082625,2017-02-22 11:08:04,Releasing the cohesin ring: A rigid scaffold model for opening the DNA exit gate by Pds5 and Wapl. https://t.co/VlzEuGHnuX,0,False
832913565891719168,2017-02-18 11:24:03,Cohesin biology meets the loop extrusion model. https://t.co/h8fswWHKeV,2,False
832549945827684353,2017-02-17 11:19:09,Genetic evidence for functional interaction of Smc5/6 complex and Top1 with spatial frequency of replication… https://t.co/ySupls1dZo,0,False
832183522265755649,2017-02-16 11:03:07,Untimely expression of gametogenic genes in vegetative cells causes uniparental disomy. https://t.co/zByobfTeQC,0,False
832183518180499456,2017-02-16 11:03:06,Quantitative FLIM-FRET Microscopy to Monitor Nanoscale Chromatin Compaction In Vivo Reveals Structural Roles of… https://t.co/dnWtgKwD7f,1,False
832183512442642432,2017-02-16 11:03:05,The SUMO Pathway in Mitosis. https://t.co/F2xpPzaP4K,0,False
831099871536959493,2017-02-13 11:17:05,Cornelia de Lange syndrome and molecular implications of the cohesin complex: Abstracts from the 7th biennial… https://t.co/uZuX50K355,1,False
831099868282171392,2017-02-13 11:17:04,More to cohesin than meets the eye: complex diversity for fine-tuning of function. https://t.co/8wj1sSecV1,1,False
830009946792038400,2017-02-10 11:06:06,"Condensin, master organizer of the genome. https://t.co/bXkYS5HN05",1,False
830009936138493952,2017-02-10 11:06:04,"Condensin, master organizer of the genome. https://t.co/EW2b1BmNnZ",0,False
829666923977666564,2017-02-09 12:23:03,Independent mechanisms recruit the cohesin loader protein NIPBL to sites of DNA damage. https://t.co/gMwAD7RwbO,0,False
829658251113357312,2017-02-09 11:48:36,Re: Choices have consequences: the nexus between DNA repair pathways and genomic instability in cancer⁰. https://t.co/U1HsVVwiBM,0,False
829658243563606018,2017-02-09 11:48:34,Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome. https://t.co/o9Uviq0Gtn,0,False
829649941760872448,2017-02-09 11:15:34,Chromatin States in Mouse Sperm Correlate with Embryonic and Adult Regulatory Landscapes. https://t.co/aR89CFFZZy,1,False
829649938992623616,2017-02-09 11:15:34,Biology and insights into the role of cohesin protease separase in human malignancies. https://t.co/OlHPoR1pqz,0,False
828923903481241601,2017-02-07 11:10:33,Heterozygous truncation mutations of the SMC1A gene cause a severe early onset epilepsy with cluster seizures in… https://t.co/g4ISAxnzW9,1,False
828563912329080833,2017-02-06 11:20:05,Bacillus subtilis SMC complexes juxtapose chromosome arms as they travel from origin to terminus. https://t.co/DVnoANo91C,0,False
828563909724426241,2017-02-06 11:20:04,Bacillus subtilis SMC complexes juxtapose chromosome arms as they travel from origin to terminus. https://t.co/Z6oEomBt0H,1,False
827627988015407104,2017-02-03 21:21:03,Coexisting and cooperating mutations in NPM1-mutated acute myeloid leukemia. https://t.co/IKUhOmcl5U,0,False
826754495468052482,2017-02-01 11:30:06,Arabidopsis homologue of Scc4/MAU2 is essential for plant embryogenesis. https://t.co/5CJaBEMto6,2,False
826749965334515714,2017-02-01 11:12:06,"Binding, sliding, and function of cohesin during transcriptional activation. https://t.co/QyiInVxWEV",2,False
826749961203101698,2017-02-01 11:12:05,Arabidopsis homologue of Scc4/MAU2 is essential for plant embryogenesis. https://t.co/n7ApsFFGRH,0,False
826392862057132032,2017-01-31 11:33:06,Specialized interfaces of Smc5/6 control hinge stability and DNA association. https://t.co/iujyiVfDcC,0,False
826392092670779393,2017-01-31 11:30:03,Specialized interfaces of Smc5/6 control hinge stability and DNA association. https://t.co/G2Fg7zpRbM,0,False
824573361313370114,2017-01-26 11:03:03,Mutations in chromatin regulators functionally link Cornelia de Lange syndrome and clinically overlapping… https://t.co/ADS24zgSF0,0,False
824573359526604800,2017-01-26 11:03:03,STAG1 mutations cause a novel cohesinopathy characterised by unspecific syndromic intellectual disability. https://t.co/L0CSIJ80CM,0,False
824211731756912640,2017-01-25 11:06:04,Smc1β is required for activation of SAC during mouse oocyte meiosis. https://t.co/9Feji46HW5,1,False
824211728078471168,2017-01-25 11:06:03,ASXL1 interacts with the cohesin complex to maintain chromatid separation and gene expression for normal… https://t.co/8bZ8XamHmN,1,False
822761438267609091,2017-01-21 11:03:07,BET-Inhibitors Disrupt Rad21-Dependent Conformational Control of KSHV Latency. https://t.co/GaHbUKWBOw,0,False
822761432575930368,2017-01-21 11:03:06,Centromere Stability: The Replication Connection. https://t.co/SvgnaFRQQy,0,False
821782358810509312,2017-01-18 18:12:36,The Smc5/6 Complex Restricts HBV when Localized to ND10 without Inducing an Innate Immune Response and Is… https://t.co/doZpEOlUwX,0,False
821311366191419392,2017-01-17 11:01:03,Similar Sister Chromatid Arrangement in Mono- and Holocentric Plant Chromosomes. https://t.co/e2xUkohJ0o,0,False
820593657430429697,2017-01-15 11:29:08,Jmjd2c/Kdm4c facilitates the assembly of essential enhancer-protein complexes at the onset of embryonic stem cell… https://t.co/KCL0YVODgf,0,False
819865353660473345,2017-01-13 11:15:07,The Irr1/Scc3 protein implicated in chromosome segregation in Saccharomyces cerevisiae has a dual… https://t.co/XbNyq7C0m1,0,False
