id,created_at,text,retweet_count,tweet.retweeted
848628941913030657,2017-04-02 20:11:21,Google resurrected a dead product yesterday and no one noticed https://t.co/7p00qfiy1R via @sai,0,False
844256326314348544,2017-03-21 18:36:08,5 simple hacks to improve productivity in this digital age  https://t.co/02KaNp9Cf5 via @wordpressdotcom,0,False
840813203928039428,2017-03-12 06:34:24,"Startups, tech giants try to code the human brain https://t.co/tJ3DNOW4cl via @WSJ",0,False
839988736205176832,2017-03-09 23:58:15,RT @Jaswinder_18: @rivagdas  @indiainnewyork  @navtejsarna @SushmaSwaraj @IndianUsEmbassy Please help Debarpan's parents with their visa pr…,12,False
836064836995928065,2017-02-27 04:06:05,"What is the cutest mistake you’ve ever seen someone make? 
https://t.co/AsKCdjevwn",0,False
834880587181748224,2017-02-23 21:40:17,RT @TwitterU: We're here at @NYUTandonTweets with some of our coolest friends! https://t.co/2H4ia6lzd6,7,False
799697827383443460,2016-11-18 19:36:34,"I'm going to ""TigerTalks in the City: ""Smart Solutions for Smart Cities"""".  See you there? https://t.co/z1jYzTpdW8 via @Eventbrite",0,False
799653205265227776,2016-11-18 16:39:15,"RT @NYU_OGS: Hey! I am Harshit from India. CS Student from NYU Tandon, taking over OGS Twitter today. Let's go/Chalo #NYUInternational  #Ex…",6,False
797976033697865728,2016-11-14 01:34:46,RT @NYCityAlerts: Another great pic of the #supermoon with Lady Liberty this evening. (📷 by Peter Alessandria) https://t.co/Aat3Me40qX http…,1418,False
739420950991495168,2016-06-05 11:37:47,"I'm off to Bangalore on Monday, June 6, 2016!! Who wants to catch up :) @redBus_in",0,False
679211975063261184,2015-12-22 08:08:48,@abhishek_shetty Zan. It was a good read indeed :P,0,False
676724724983033861,2015-12-15 11:25:22,President @BarackObama Bring Aya To America #FriendsOfAya https://t.co/oCWmR5A39V via @Change,0,False
669373013524115456,2015-11-25 04:32:17,@abhishek_shetty amazing!,0,False
669138832432984064,2015-11-24 13:01:44,"And he said Yes, you look wonderful tonight #clapton
Some good old VRL bus memories indeed. @abhishek_shetty",0,False
660930034161577984,2015-11-01 21:22:54,"Never mind the darkness cause we can still find a way
Cause nothing lasts forever, even cold November rain? 
@abhishek_shetty",0,False
660375189734207489,2015-10-31 08:38:09,@abhishek_shetty lol. Go for it!,0,False
659982809143091201,2015-10-30 06:38:58,Sometimes you just have to wake up to find yourself in the right place.,0,False
657119380497678336,2015-10-22 09:00:43,"RT @ndtv: Both Andhra Pradesh and Telangana must progress, says PM Modi in #Amaravati https://t.co/b5M56mlCAX https://t.co/Fd40mneV0z",35,False
656419276019077120,2015-10-20 10:38:45,"@abhishek_shetty time to pack bags? 
😇",0,False
656410761674235904,2015-10-20 10:04:55,@abhishek_shetty unbelievably awesome?  https://t.co/murq4SeV2r,0,False
